datetime,cash,now_account_value,SH600519.amount,SH600519.price,SH600519.weight,SH600519.count_day
2026-05-06,3276.6424987791106,2824026.2762878416,2100.0,1343.214111328125,0.9988397266249639,19.0
2026-05-07,3276.6424987791106,2815923.126873779,2100.0,1339.35546875,0.9988363878020999,20.0
2026-05-08,3276.6424987791106,2819902.9242370604,2100.0,1341.2506103515625,0.9988380300362057,21.0
2026-05-11,3276.6424987791106,2795982.8680847166,2100.0,1329.860107421875,0.9988280892074909,22.0
2026-05-12,3276.6424987791106,2782073.956951904,2100.0,1323.23681640625,0.9988222302679656,23.0
2026-05-13,3276.6424987791106,2760615.8636901854,2100.0,1313.0186767578125,0.9988130755380072,24.0
2026-05-14,3276.6424987791106,2756677.081951904,2100.0,1311.14306640625,0.9988113796424574,25.0
2026-05-15,3276.6424987791106,2737762.726483154,2100.0,1302.13623046875,0.9988031678322291,26.0
2026-05-18,3276.6424987791106,2717350.7880065916,2100.0,1292.416259765625,0.9987941775816207,27.0
2026-05-19,3276.6424987791106,2720017.5726745604,2100.0,1293.6861572265625,0.9987953598051363,28.0
2026-05-20,3276.6424987791106,2700939.1547058104,2100.0,1284.6011962890625,0.998786850680042,29.0
2026-05-21,3276.6424987791106,2692733.2098815916,2100.0,1280.693603515625,0.9987831536794084,30.0
2026-05-22,3276.6424987791106,2650062.860760498,2100.0,1260.3743896484375,0.99876356046217,31.0
2026-05-25,3276.6424987791106,2641200.665936279,2100.0,1256.154296875,0.9987594117550256,32.0
2026-05-26,3276.6424987791106,2615557.440838623,2100.0,1243.9432373046875,0.9987472488856033,33.0
2026-05-27,3276.6424987791106,2676321.5765808104,2100.0,1272.8785400390625,0.9987756917825379,34.0
2026-05-28,3276.6424987791106,2620891.2665222166,2100.0,1246.483154296875,0.9987497983832321,35.0
2026-05-29,3276.6424987791106,2723504.9261901854,2100.0,1295.3468017578125,0.9987969023050887,36.0
2026-06-01,3276.6424987791106,2689861.0907409666,2100.0,1279.325927734375,0.9987818543827196,37.0
2026-06-02,3276.6424987791106,2684978.693280029,2100.0,1277.0009765625,0.9987796392921181,38.0
2026-06-03,3276.6424987791106,2633056.5008972166,2100.0,1252.276123046875,0.9987555745584409,39.0
2026-06-04,3276.6424987791106,2604520.6488464354,2100.0,1238.6876220703125,0.998741940287465,40.0
2026-06-05,3276.6424987791106,2614490.7782409666,2100.0,1243.435302734375,0.9987467377869339,41.0
2026-06-08,3276.6424987791106,2594222.394451904,2100.0,1233.78369140625,0.9987369461824913,42.0
2026-06-09,3276.6424987791106,2579903.3270690916,2100.0,1226.965087890625,0.9987299359381417,43.0
2026-06-10,3276.6424987791106,2620686.1883972166,2100.0,1246.385498046875,0.9987497005504565,44.0
2026-06-11,3276.6424987791106,2627086.6766784666,2100.0,1249.433349609375,0.998752746710694,45.0
2026-06-12,3276.6424987791106,2653570.978436279,2100.0,1262.044921875,0.998765195080363,46.0
2026-06-15,3276.6424987791106,2610880.1215026854,2100.0,1241.7159423828125,0.9987450046167217,47.0
2026-06-16,3276.6424987791106,2579226.3129089354,2100.0,1226.6427001953125,0.9987296025624508,48.0
2026-06-17,3276.6424987791106,2547080.060467529,2100.0,1211.3349609375,0.9987135690983433,49.0
2026-06-18,3276.6424987791106,2495793.6102722166,2100.0,1186.912841796875,0.9986871340301164,50.0
2026-06-22,3276.6424987791106,2549972.431072998,2100.0,1212.7122802734375,0.9987150282650702,51.0
2026-06-23,3276.6424987791106,2511077.0575378416,2100.0,1194.190673828125,0.998695124672123,52.0
2026-06-24,3276.6424987791106,2480777.020916748,2100.0,1179.7620849609375,0.9986791870163453,53.0
2026-06-25,3276.6424987791106,2489844.2938659666,2100.0,1184.079833984375,0.9986839970246929,54.0
2026-06-26,3276.6424987791106,2457399.6527526854,2100.0,1168.6300048828125,0.9986666220551026,55.0
2026-06-29,3276.6424987791106,2512692.560467529,2100.0,1194.9599609375,0.9986959636247065,56.0
2026-06-30,3276.6424987791106,2492805.6219909666,2100.0,1185.489990234375,0.9986855603702618,57.0
2026-07-01,3276.6424987791106,2508597.6630065916,2100.0,1193.010009765625,0.998693834987133,58.0
