Symbol,title,content,time,source,url,type,date,announcement_id,adjunct_url,download_url,adjunct_type,adjunct_size_kb,text_excerpt,text_status,CacheSource
601899,有色金属行业资金流入榜：紫金矿业、章源钨业等净流入资金居前,（数据宝） 　　有色金属行业资金流入榜 代码 简称 今日涨跌幅（%） 今日换手率（%） 主力资金流量（万元） 601899 紫金矿业 4.74 2.46 125852.39 002378 章源钨业 7.69 10.30 80840.17 002842 翔鹭钨业 10.00 21.67,2026-07-02 17:29:00,证券时报网,http://finance.eastmoney.com/a/202607023792004435.html,,,,,,,,,,agent_preflight
601899,47股特大单净流入资金超2亿元,27.43 公用事业 000725 京东方A 9.10 3.76 16.95 电子 600601 方正科技 14.92 6.80 13.22 电子 600172 黄河旋风 18.03 10.01 10.71 机械设备 300418 昆仑万维 45.55 12.19 9.52 传媒 601899,2026-07-02 17:29:00,证券时报网,http://finance.eastmoney.com/a/202607023792008869.html,,,,,,,,,,agent_preflight
601899,A股十大牛熊榜：中船特气涨近8倍，这些个股“过山车”式下跌,与此同时，不少个股走出“过山车”行情，年内最大回撤幅度超过60%，比如黄金白银价格年初冲上历史高点后，二季度不断回撤，商品价格传导至股票市场，黄金白银股集体回撤，即便是龙头股紫金矿业（601899.SH）的回撤幅度也接近45%，而中小市值的金银股回撤更是达到60%以上，投资者若在高点买入将面临大幅浮亏,2026-07-02 18:47:35,第一财经,http://finance.eastmoney.com/a/202607023792063655.html,,,,,,,,,,agent_preflight
601899,券商7月金股转向成长风格：非银增配居前 中际旭创最热,新易盛（300502）、紫金矿业（601899）、潍柴动力（000338）、桐昆股份（601233）、拓荆科技（688072）等，均被推荐了3次。 　　而在7月新进金股（相对2026年6月新进金股名单）中，上市公司被各家券商推荐的次数分布较为平均。,2026-07-03 07:39:46,澎湃新闻,http://finance.eastmoney.com/a/202607033792434743.html,,,,,,,,,,agent_preflight
601899,贵金属概念拉升，行业迈入“政策与储备驱动”新阶段|异动情报,南方财经7月3日电，贵金属盘中上涨4.84%，相关成分股中，山金国际（000975）上涨9.31%，招金黄金（000506）上涨9.04%，赤峰黄金（600988）上涨7.08%，紫金矿业（601899）上涨5.32%，晓程科技（300139）上涨5.05%。,2026-07-03 10:04:00,南方财经网,http://stock.eastmoney.com/a/202607033793444957.html,,,,,,,,,,agent_preflight
601899,打破惯例！华源、五矿证券联合办会，开辟卖方降本增效新路,据了解，这是两家研究所的金属新材料团队首次深度联手，会议汇聚了上市公司高管、产业一线专家，围绕周期波动下的投资主线、大宗商品价格走势、产业链细分机遇等议题展开交流，其中《矿业×AI：资源价值与材料产业链战略革新》圆桌论坛由华源证券研究所首席分析师田源主持，紫金矿业（601899.SH,2026-07-03 10:22:19,界面新闻,http://finance.eastmoney.com/a/202607033793216612.html,,,,,,,,,,agent_preflight
601899,主力动向：7月3日特大单净流出36.49亿元,10.01 9.17 汽车 000977 浪潮信息 66.35 4.01 8.61 计算机 001309 德明利 881.91 8.74 8.52 电子 600580 卧龙电驱 37.35 10.01 8.37 电力设备 603228 景旺电子 71.97 8.77 8.33 电子 601899,2026-07-03 16:38:00,证券时报网,http://finance.eastmoney.com/a/202607033793599632.html,,,,,,,,,,agent_preflight
601899,两融余额三连降 累计缩水378.60亿元,002008 大族激光 61.15 -8.14 600601 方正科技 27.02 3.85 688981 中芯国际 138.25 -7.91 688012 中微公司 51.83 3.81 600584 长电科技 85.99 -7.77 300418 昆仑万维 37.90 3.67 601899,2026-07-07 09:21:00,证券时报网,http://finance.eastmoney.com/a/202607073796004929.html,,,,,,,,,,agent_preflight
601899,近650亿“真金白银”入场，上半年A股回购潮释放哪些信号？,此外，贵州茅台（600519.SH）、紫金矿业（601899.SH）、大秦铁路（601006.SH）、海尔智家（600690.SH）、温氏股份（300498.SZ）等行业龙头也纷纷推出大额回购计划，回购金额均超过10亿元，成为上半年回购市场的中坚力量。,2026-07-07 20:39:29,央广财经,http://finance.eastmoney.com/a/202607073796976927.html,,,,,,,,,,agent_preflight
601899,两融余额四连降 62股仍获杠杆资金大幅加仓,300750 宁德时代 229.84 -8.40 300418 昆仑万维 38.49 4.26 300394 天孚通信 106.46 -8.06 601211 国泰海通 81.96 4.23 300223 北京君正 43.67 -7.06 600601 方正科技 27.26 4.10 601899,2026-07-08 09:31:00,证券时报网,http://finance.eastmoney.com/a/202607083797685355.html,,,,,,,,,,agent_preflight
601899,两融余额五连降 累计缩水708.17亿元,688008 澜起科技 181.38 -6.87 300760 迈瑞医疗 60.00 2.77 688521 芯原股份 46.15 -6.78 300433 蓝思科技 88.31 2.66 002463 沪电股份 62.35 -6.54 002409 雅克科技 31.93 2.58 601899,2026-07-09 09:24:00,证券时报网,http://finance.eastmoney.com/a/202607093799356556.html,,,,,,,,,,agent_preflight
601899,主力动向：7月9日特大单净流入421.82亿元,电力设备 300390 天华新能 69.10 -14.71 -5.90 电力设备 600111 北方稀土 42.98 -6.61 -5.84 有色金属 600487 亨通光电 80.06 4.03 -4.64 通信 001309 德明利 860.48 4.30 -4.30 电子 601899,2026-07-09 16:57:00,证券时报网,http://finance.eastmoney.com/a/202607093800094748.html,,,,,,,,,,agent_preflight
601899,有色金属行业7月9日资金流向日报,0.10 3.99 3993.12 600531 豫光金铅 4.73 5.20 3600.85 002824 和胜股份 2.61 7.58 3474.74 000506 招金黄金 -0.07 9.20 3450.54 601609 金田股份 5.23 3.70 2766.58 601899,2026-07-09 17:24:00,证券时报网,http://finance.eastmoney.com/a/202607093800122441.html,,,,,,,,,,agent_preflight
601899,紫金矿业：预计上半年净利润同比增长68% 主要矿产品产量稳步提升,紫金矿业(601899.SH)公告称，预计2026年半年度归属于上市公司股东的净利润约391亿元，同比增长68%。业绩变动主要系主要矿产品产量稳步提升，产品销售价格同比大幅上升，稀贵金属等产品利润同比大幅增加。,2026-07-09 19:03:53,财联社,http://finance.eastmoney.com/a/202607093800186053.html,,,,,,,,,,agent_preflight
601899,紫金矿业：预计上半年净利润同比增长68%,7月9日，紫金矿业(601899.SH)公告称，预计2026年半年度归属于上市公司股东的净利润约391亿元，同比增加约158亿元，增幅约68%。业绩变动主要系主要矿产品产量稳步提升，产品销售价格同比大幅上升，稀贵金属等产品利润同比大幅增加。,2026-07-09 19:06:04,每日经济新闻,http://finance.eastmoney.com/a/202607093800191983.html,,,,,,,,,,agent_preflight
601899,紫金矿业：上半年净利同比预增约68%,人民财讯7月9日电，紫金矿业(601899)7月9日披露业绩预告，预计2026年上半年归母净利润约391亿元，同比增长约68%。报告期内，公司产品销售价格同比大幅上升，稀贵金属(钼、钨、锡)、硫精矿、硫酸等产品利润同比大幅增加。,2026-07-09 19:12:00,证券时报网,http://finance.eastmoney.com/a/202607093800195563.html,,,,,,,,,,agent_preflight
601899,紫金矿业：预计2026年半年度归母净利润达391亿元 同比增68%,7月9日，紫金矿业（601899/02899）发布公告，预计2026年半年度归母净利润约391亿元，同比增加约158亿元，增幅约68%。同时，预计扣非归母净利润约379亿元，同比增加约163亿元，增幅约75%。,2026-07-09 19:29:00,财中社,http://finance.eastmoney.com/a/202607093800202316.html,,,,,,,,,,agent_preflight
601899,7月9日晚间沪深上市公司重大事项公告最新快递,紫金矿业：上半年净利同比预增约68% 　　紫金矿业(601899)7月9日披露业绩预告，预计2026年上半年归母净利润约391亿元，同比增长约68%。报告期内，公司产品销售价格同比大幅上升，稀贵金属(钼、钨、锡)、硫精矿、硫酸等产品利润同比大幅增加。,2026-07-09 19:32:36,东方财富Choice数据,http://finance.eastmoney.com/a/202607093800212252.html,,,,,,,,,,agent_preflight
601899,4700亿存储巨头净利预增1099%！多只龙头股业绩预喜,紫金矿业（601899.SH）公告称，预计2026年半年度归属于上市公司股东的净利润约391亿元，同比增加约158亿元，增幅约68%。业绩变动主要系主要矿产品产量稳步提升，产品销售价格同比大幅上升，稀贵金属等产品利润同比大幅增加。,2026-07-09 20:04:17,21世纪经济报道,http://finance.eastmoney.com/a/202607093800234728.html,,,,,,,,,,agent_preflight
601899,紫金矿业发布2026年上半年业绩预告 预计归母净利润同比增长约68%,7月9日，紫金矿业（601899.SH）发布公告称，预计2026年半年度归属于上市公司股东的净利润约391亿元，同比增加约158亿元，增幅约68%。业绩变动主要系主要矿产品产量稳步提升，产品销售价格同比大幅上升，稀贵金属等产品利润同比大幅增加。,2026-07-09 20:23:59,央广财经,http://finance.eastmoney.com/a/202607093800270813.html,,,,,,,,,,agent_preflight
601899,净利同比最高增长10.99倍！4600亿存储芯片龙头发布半年度业绩预告|盘后公告集锦,【紫金矿业：预计上半年净利润同比增长68% 稀贵金属(钼钨锡)、硫精矿、硫酸等产品利润同比大幅增加】 　　紫金矿业(601899.SH)公告称，预计2026年半年度归属于上市公司股东的净利润约391亿元，同比增加约158亿元，增幅约68%。,2026-07-09 20:30:46,财联社,http://finance.eastmoney.com/a/202607093800257635.html,,,,,,,,,,agent_preflight
601899,7月9日晚间上市公司利好消息一览(附名单),紫金矿业：上半年净利同比预增约68% 　　紫金矿业(601899)7月9日披露业绩预告，预计2026年上半年归母净利润约391亿元，同比增长约68%。报告期内，公司产品销售价格同比大幅上升，稀贵金属(钼、钨、锡)、硫精矿、硫酸等产品利润同比大幅增加。,2026-07-09 20:50:41,东方财富研究中心,http://finance.eastmoney.com/a/202607093800280768.html,,,,,,,,,,agent_preflight
601899,紫金矿业：预计2026年上半年净利391亿元 同比增长68%,中证智能财讯紫金矿业（601899）7月9日晚间披露业绩预告，预计2026年上半年归母净利润391亿元，同比增长68%；扣非净利润预计379亿元，同比增长75%。,2026-07-09 21:30:46,中国证券报·中证网,http://finance.eastmoney.com/a/202607093800337896.html,,,,,,,,,,agent_preflight
601899,股价下跌不影响赚钱！“矿茅”紫金矿业上半年日赚超2亿，同比大增近七成,尽管今年上半年金属市场价格震荡波动，但国内“矿茅”紫金矿业（601899.SH/2899.HK）的赚钱势头仍未减缓。 　　7月9日晚间，紫金矿业发布2026年半年度业绩预告。,2026-07-09 21:59:00,澎湃新闻,http://finance.eastmoney.com/a/202607093800366248.html,,,,,,,,,,agent_preflight
601899,产销价格同比大幅上涨推升利润，紫金矿业上半年净利预增68%，但二季度环比预降超5%,7月9日晚间，有色龙头紫金矿业（SH601899，股价27.62元，市值7344亿元）披露2026年上半年业绩预告。,2026-07-09 23:27:20,每日经济新闻,http://finance.eastmoney.com/a/202607093800451539.html,,,,,,,,,,agent_preflight
